geo_type,region,transportation_type,alternative_name,sub-region,country,date,relative_mobility
county,Beaverhead County,driving,NA,Montana,United States,2020-04-02,50.2
county,Beaverhead County,driving,NA,Montana,United States,2020-04-03,54.39
county,Beaverhead County,driving,NA,Montana,United States,2020-04-04,67.07
county,Beaverhead County,driving,NA,Montana,United States,2020-04-05,53.99
county,Beaverhead County,driving,NA,Montana,United States,2020-04-06,52.4
county,Beaverhead County,driving,NA,Montana,United States,2020-04-07,57.19
county,Beaverhead County,driving,NA,Montana,United States,2020-04-08,51.8
county,Beaverhead County,driving,NA,Montana,United States,2020-04-09,59.58
county,Beaverhead County,driving,NA,Montana,United States,2020-04-10,70.26
county,Beaverhead County,driving,NA,Montana,United States,2020-04-11,52.99
county,Beaverhead County,driving,NA,Montana,United States,2020-04-12,38.22
county,Beaverhead County,driving,NA,Montana,United States,2020-04-13,60.88
county,Beaverhead County,driving,NA,Montana,United States,2020-04-14,46.81
county,Beaverhead County,driving,NA,Montana,United States,2020-04-15,43.91
county,Beaverhead County,driving,NA,Montana,United States,2020-04-16,54.29
county,Beaverhead County,driving,NA,Montana,United States,2020-04-17,79.34
county,Beaverhead County,driving,NA,Montana,United States,2020-04-18,69.86
county,Beaverhead County,driving,NA,Montana,United States,2020-04-19,49.4
county,Beaverhead County,driving,NA,Montana,United States,2020-04-20,63.07
county,Beaverhead County,driving,NA,Montana,United States,2020-04-21,60.78
county,Beaverhead County,driving,NA,Montana,United States,2020-04-22,65.87
county,Beaverhead County,driving,NA,Montana,United States,2020-04-23,69.16
county,Beaverhead County,driving,NA,Montana,United States,2020-04-24,74.05
county,Beaverhead County,driving,NA,Montana,United States,2020-04-25,82.93
county,Beaverhead County,driving,NA,Montana,United States,2020-04-26,79.34
county,Beaverhead County,driving,NA,Montana,United States,2020-04-27,74.75
county,Beaverhead County,driving,NA,Montana,United States,2020-04-28,74.25
county,Beaverhead County,driving,NA,Montana,United States,2020-04-29,74.15
county,Beaverhead County,driving,NA,Montana,United States,2020-04-30,80.94
county,Beaverhead County,driving,NA,Montana,United States,2020-05-01,106.49
county,Beaverhead County,driving,NA,Montana,United States,2020-05-02,86.63
county,Beaverhead County,driving,NA,Montana,United States,2020-05-03,90.22
county,Beaverhead County,driving,NA,Montana,United States,2020-05-04,81.74
county,Beaverhead County,driving,NA,Montana,United States,2020-05-05,78.14
county,Beaverhead County,driving,NA,Montana,United States,2020-05-06,79.24
county,Beaverhead County,driving,NA,Montana,United States,2020-05-07,91.22
county,Beaverhead County,driving,NA,Montana,United States,2020-05-08,98.5
county,Beaverhead County,driving,NA,Montana,United States,2020-05-09,94.11
county,Beaverhead County,driving,NA,Montana,United States,2020-05-10,95.11
county,Beaverhead County,driving,NA,Montana,United States,2020-05-11,NA
county,Beaverhead County,driving,NA,Montana,United States,2020-05-12,NA
county,Beaverhead County,driving,NA,Montana,United States,2020-05-13,90.02
county,Beaverhead County,driving,NA,Montana,United States,2020-05-14,113.57
county,Beaverhead County,driving,NA,Montana,United States,2020-05-15,115.97
county,Beaverhead County,driving,NA,Montana,United States,2020-05-16,98.3
county,Beaverhead County,driving,NA,Montana,United States,2020-05-17,106.69
county,Beaverhead County,driving,NA,Montana,United States,2020-05-18,96.61
county,Beaverhead County,driving,NA,Montana,United States,2020-05-19,86.93
county,Beaverhead County,driving,NA,Montana,United States,2020-05-20,99.1
county,Beaverhead County,driving,NA,Montana,United States,2020-05-21,122.46
county,Beaverhead County,driving,NA,Montana,United States,2020-05-22,161.58
county,Beaverhead County,driving,NA,Montana,United States,2020-05-23,140.22
county,Beaverhead County,driving,NA,Montana,United States,2020-05-24,142.02
county,Beaverhead County,driving,NA,Montana,United States,2020-05-25,141.52
county,Beaverhead County,driving,NA,Montana,United States,2020-05-26,106.99
county,Beaverhead County,driving,NA,Montana,United States,2020-05-27,114.57
county,Beaverhead County,driving,NA,Montana,United States,2020-05-28,109.18
county,Beaverhead County,driving,NA,Montana,United States,2020-05-29,129.14
county,Beaverhead County,driving,NA,Montana,United States,2020-05-30,144.41
county,Beaverhead County,driving,NA,Montana,United States,2020-05-31,137.72
county,Beaverhead County,driving,NA,Montana,United States,2020-06-01,118.86
county,Beaverhead County,driving,NA,Montana,United States,2020-06-02,114.77
county,Beaverhead County,driving,NA,Montana,United States,2020-06-03,120.16
county,Beaverhead County,driving,NA,Montana,United States,2020-06-04,136.23
county,Beaverhead County,driving,NA,Montana,United States,2020-06-05,147.5
county,Beaverhead County,driving,NA,Montana,United States,2020-06-06,136.53
county,Beaverhead County,driving,NA,Montana,United States,2020-06-07,138.72
county,Beaverhead County,driving,NA,Montana,United States,2020-06-08,134.13
county,Beaverhead County,driving,NA,Montana,United States,2020-06-09,146.21
county,Beaverhead County,driving,NA,Montana,United States,2020-06-10,132.34
county,Beaverhead County,driving,NA,Montana,United States,2020-06-11,166.77
county,Beaverhead County,driving,NA,Montana,United States,2020-06-12,174.05
county,Beaverhead County,driving,NA,Montana,United States,2020-06-13,181.44
county,Beaverhead County,driving,NA,Montana,United States,2020-06-14,155.59
county,Beaverhead County,driving,NA,Montana,United States,2020-06-15,155.79
county,Beaverhead County,driving,NA,Montana,United States,2020-06-16,134.13
county,Beaverhead County,driving,NA,Montana,United States,2020-06-17,156.39
county,Beaverhead County,driving,NA,Montana,United States,2020-06-18,175.05
county,Beaverhead County,driving,NA,Montana,United States,2020-06-19,188.12
county,Beaverhead County,driving,NA,Montana,United States,2020-06-20,194.81
county,Beaverhead County,driving,NA,Montana,United States,2020-06-21,216.47
county,Beaverhead County,driving,NA,Montana,United States,2020-06-22,197.41
county,Beaverhead County,driving,NA,Montana,United States,2020-06-23,150.5
county,Beaverhead County,driving,NA,Montana,United States,2020-06-24,183.63
county,Beaverhead County,driving,NA,Montana,United States,2020-06-25,204.99
county,Beaverhead County,driving,NA,Montana,United States,2020-06-26,257.19
county,Beaverhead County,driving,NA,Montana,United States,2020-06-27,261.08
county,Beaverhead County,driving,NA,Montana,United States,2020-06-28,227.35
county,Beaverhead County,driving,NA,Montana,United States,2020-06-29,197.21
county,Beaverhead County,driving,NA,Montana,United States,2020-06-30,206.79
county,Beaverhead County,driving,NA,Montana,United States,2020-07-01,191.92
county,Beaverhead County,driving,NA,Montana,United States,2020-07-02,267.27
county,Beaverhead County,driving,NA,Montana,United States,2020-07-03,281.24
county,Beaverhead County,driving,NA,Montana,United States,2020-07-04,188.42
county,Beaverhead County,driving,NA,Montana,United States,2020-07-05,308.78
county,Beaverhead County,driving,NA,Montana,United States,2020-07-06,239.62
county,Beaverhead County,driving,NA,Montana,United States,2020-07-07,225.75
county,Beaverhead County,driving,NA,Montana,United States,2020-07-08,222.85
county,Beaverhead County,driving,NA,Montana,United States,2020-07-09,209.78
county,Beaverhead County,driving,NA,Montana,United States,2020-07-10,246.71
county,Beaverhead County,driving,NA,Montana,United States,2020-07-11,268.76
county,Beaverhead County,driving,NA,Montana,United States,2020-07-12,251.3
county,Beaverhead County,driving,NA,Montana,United States,2020-07-13,234.73
county,Beaverhead County,driving,NA,Montana,United States,2020-07-14,202.5
county,Beaverhead County,driving,NA,Montana,United States,2020-07-15,202.79
county,Beaverhead County,driving,NA,Montana,United States,2020-07-16,249.5
county,Beaverhead County,driving,NA,Montana,United States,2020-07-17,234.43
county,Beaverhead County,driving,NA,Montana,United States,2020-07-18,259.18
county,Beaverhead County,driving,NA,Montana,United States,2020-07-19,287.92
county,Beaverhead County,driving,NA,Montana,United States,2020-07-20,212.28
county,Beaverhead County,driving,NA,Montana,United States,2020-07-21,230.74
county,Beaverhead County,driving,NA,Montana,United States,2020-07-22,218.56
county,Beaverhead County,driving,NA,Montana,United States,2020-07-23,247.01
county,Beaverhead County,driving,NA,Montana,United States,2020-07-24,298
county,Beaverhead County,driving,NA,Montana,United States,2020-07-25,284.83
county,Beaverhead County,driving,NA,Montana,United States,2020-07-26,278.14
county,Beaverhead County,driving,NA,Montana,United States,2020-07-27,197.9
county,Beaverhead County,driving,NA,Montana,United States,2020-07-28,202.5
county,Beaverhead County,driving,NA,Montana,United States,2020-07-29,221.26
county,Beaverhead County,driving,NA,Montana,United States,2020-07-30,246.71
county,Beaverhead County,driving,NA,Montana,United States,2020-07-31,266.47
county,Beaverhead County,driving,NA,Montana,United States,2020-08-01,295.71
county,Beaverhead County,driving,NA,Montana,United States,2020-08-02,275.15
county,Beaverhead County,driving,NA,Montana,United States,2020-08-03,239.92
county,Beaverhead County,driving,NA,Montana,United States,2020-08-04,206.89
county,Beaverhead County,driving,NA,Montana,United States,2020-08-05,214.97
county,Beaverhead County,driving,NA,Montana,United States,2020-08-06,247.8
county,Beaverhead County,driving,NA,Montana,United States,2020-08-07,272.95
county,Beaverhead County,driving,NA,Montana,United States,2020-08-08,285.83
county,Beaverhead County,driving,NA,Montana,United States,2020-08-09,274.25
county,Beaverhead County,driving,NA,Montana,United States,2020-08-10,214.77
county,Beaverhead County,driving,NA,Montana,United States,2020-08-11,218.56
county,Beaverhead County,driving,NA,Montana,United States,2020-08-12,247.11
county,Beaverhead County,driving,NA,Montana,United States,2020-08-13,235.33
county,Beaverhead County,driving,NA,Montana,United States,2020-08-14,275.15
county,Beaverhead County,driving,NA,Montana,United States,2020-08-15,275.35
county,Beaverhead County,driving,NA,Montana,United States,2020-08-16,280.74
county,Beaverhead County,driving,NA,Montana,United States,2020-08-17,218.96
county,Beaverhead County,driving,NA,Montana,United States,2020-08-18,201.6
county,Beaverhead County,driving,NA,Montana,United States,2020-08-19,196.91
county,Beaverhead County,driving,NA,Montana,United States,2020-08-20,259.58
county,Beaverhead County,driving,NA,Montana,United States,2020-08-21,275.95
county,Beaverhead County,driving,NA,Montana,United States,2020-08-22,273.45
county,Beaverhead County,driving,NA,Montana,United States,2020-08-23,249.7
county,Beaverhead County,driving,NA,Montana,United States,2020-08-24,202.99
county,Beaverhead County,driving,NA,Montana,United States,2020-08-25,190.32
county,Beaverhead County,driving,NA,Montana,United States,2020-08-26,191.02
county,Beaverhead County,driving,NA,Montana,United States,2020-08-27,218.26
county,Beaverhead County,driving,NA,Montana,United States,2020-08-28,246.31
county,Beaverhead County,driving,NA,Montana,United States,2020-08-29,241.92
county,Beaverhead County,driving,NA,Montana,United States,2020-08-30,246.91
county,Beaverhead County,driving,NA,Montana,United States,2020-08-31,179.04
county,Beaverhead County,driving,NA,Montana,United States,2020-09-01,162.48
county,Beaverhead County,driving,NA,Montana,United States,2020-09-02,188.02
county,Beaverhead County,driving,NA,Montana,United States,2020-09-03,235.13
county,Beaverhead County,driving,NA,Montana,United States,2020-09-04,325.85
county,Beaverhead County,driving,NA,Montana,United States,2020-09-05,344.91
county,Beaverhead County,driving,NA,Montana,United States,2020-09-06,335.23
county,Beaverhead County,driving,NA,Montana,United States,2020-09-07,294.11
county,Beaverhead County,driving,NA,Montana,United States,2020-09-08,205.89
county,Beaverhead County,driving,NA,Montana,United States,2020-09-09,191.42
county,Beaverhead County,driving,NA,Montana,United States,2020-09-10,223.05
county,Beaverhead County,driving,NA,Montana,United States,2020-09-11,255.09
county,Beaverhead County,driving,NA,Montana,United States,2020-09-12,247.5
county,Beaverhead County,driving,NA,Montana,United States,2020-09-13,260.98
county,Beaverhead County,driving,NA,Montana,United States,2020-09-14,225.25
county,Beaverhead County,driving,NA,Montana,United States,2020-09-15,191.52
county,Beaverhead County,driving,NA,Montana,United States,2020-09-16,191.42
county,Beaverhead County,driving,NA,Montana,United States,2020-09-17,233.83
county,Beaverhead County,driving,NA,Montana,United States,2020-09-18,254.89
county,Beaverhead County,driving,NA,Montana,United States,2020-09-19,237.23
county,Beaverhead County,driving,NA,Montana,United States,2020-09-20,205.69
county,Beaverhead County,driving,NA,Montana,United States,2020-09-21,174.15
county,Beaverhead County,driving,NA,Montana,United States,2020-09-22,167.07
county,Beaverhead County,driving,NA,Montana,United States,2020-09-23,183.53
county,Beaverhead County,driving,NA,Montana,United States,2020-09-24,187.03
county,Beaverhead County,driving,NA,Montana,United States,2020-09-25,212.28
county,Beaverhead County,driving,NA,Montana,United States,2020-09-26,203.69
county,Beaverhead County,driving,NA,Montana,United States,2020-09-27,179.94
county,Beaverhead County,driving,NA,Montana,United States,2020-09-28,143.81
county,Beaverhead County,driving,NA,Montana,United States,2020-09-29,120.16
county,Beaverhead County,driving,NA,Montana,United States,2020-09-30,143.01
county,Beaverhead County,driving,NA,Montana,United States,2020-10-01,170.26
county,Beaverhead County,driving,NA,Montana,United States,2020-10-02,192.61
county,Beaverhead County,driving,NA,Montana,United States,2020-10-03,193.01
county,Beaverhead County,driving,NA,Montana,United States,2020-10-04,166.37
county,Beaverhead County,driving,NA,Montana,United States,2020-10-05,144.11
county,Beaverhead County,driving,NA,Montana,United States,2020-10-06,125.05
county,Beaverhead County,driving,NA,Montana,United States,2020-10-07,130.64
county,Beaverhead County,driving,NA,Montana,United States,2020-10-08,150.9
county,Beaverhead County,driving,NA,Montana,United States,2020-10-09,190.52
county,Beaverhead County,driving,NA,Montana,United States,2020-10-10,190.52
county,Beaverhead County,driving,NA,Montana,United States,2020-10-11,179.24
county,Beaverhead County,driving,NA,Montana,United States,2020-10-12,126.85
county,Beaverhead County,driving,NA,Montana,United States,2020-10-13,124.75
county,Beaverhead County,driving,NA,Montana,United States,2020-10-14,145.61
county,Beaverhead County,driving,NA,Montana,United States,2020-10-15,156.49
county,Beaverhead County,driving,NA,Montana,United States,2020-10-16,168.66
county,Beaverhead County,driving,NA,Montana,United States,2020-10-17,168.26
county,Beaverhead County,driving,NA,Montana,United States,2020-10-18,157.88
county,Beaverhead County,driving,NA,Montana,United States,2020-10-19,113.67
county,Beaverhead County,driving,NA,Montana,United States,2020-10-20,103.49
county,Beaverhead County,driving,NA,Montana,United States,2020-10-21,138.72
county,Beaverhead County,driving,NA,Montana,United States,2020-10-22,142.42
county,Beaverhead County,driving,NA,Montana,United States,2020-10-23,192.91
county,Beaverhead County,driving,NA,Montana,United States,2020-10-24,160.08
county,Beaverhead County,driving,NA,Montana,United States,2020-10-25,145.81
county,Beaverhead County,driving,NA,Montana,United States,2020-10-26,140.92
county,Beaverhead County,driving,NA,Montana,United States,2020-10-27,122.75
county,Beaverhead County,driving,NA,Montana,United States,2020-10-28,121.06
county,Beaverhead County,driving,NA,Montana,United States,2020-10-29,143.71
county,Beaverhead County,driving,NA,Montana,United States,2020-10-30,184.83
county,Beaverhead County,driving,NA,Montana,United States,2020-10-31,156.79
county,Beaverhead County,driving,NA,Montana,United States,2020-11-01,126.55
county,Beaverhead County,driving,NA,Montana,United States,2020-11-02,117.47
county,Beaverhead County,driving,NA,Montana,United States,2020-11-03,108.08
county,Beaverhead County,driving,NA,Montana,United States,2020-11-04,107.19
county,Beaverhead County,driving,NA,Montana,United States,2020-11-05,111.18
county,Beaverhead County,driving,NA,Montana,United States,2020-11-06,129.24
county,Beaverhead County,driving,NA,Montana,United States,2020-11-07,130.94
county,Beaverhead County,driving,NA,Montana,United States,2020-11-08,86.93
county,Beaverhead County,driving,NA,Montana,United States,2020-11-09,85.23
county,Beaverhead County,driving,NA,Montana,United States,2020-11-10,80.14
county,Beaverhead County,driving,NA,Montana,United States,2020-11-11,88.42
county,Beaverhead County,driving,NA,Montana,United States,2020-11-12,91.12
county,Beaverhead County,driving,NA,Montana,United States,2020-11-13,109.88
county,Beaverhead County,driving,NA,Montana,United States,2020-11-14,112.08
county,Beaverhead County,driving,NA,Montana,United States,2020-11-15,90.92
county,Beaverhead County,driving,NA,Montana,United States,2020-11-16,86.53
county,Beaverhead County,driving,NA,Montana,United States,2020-11-17,86.73
county,Beaverhead County,driving,NA,Montana,United States,2020-11-18,99.2
county,Beaverhead County,driving,NA,Montana,United States,2020-11-19,90.32
county,Beaverhead County,driving,NA,Montana,United States,2020-11-20,139.82
county,Beaverhead County,driving,NA,Montana,United States,2020-11-21,127.84
county,Beaverhead County,driving,NA,Montana,United States,2020-11-22,114.37
county,Beaverhead County,driving,NA,Montana,United States,2020-11-23,97.8
county,Beaverhead County,driving,NA,Montana,United States,2020-11-24,119.56
county,Beaverhead County,driving,NA,Montana,United States,2020-11-25,133.63
county,Beaverhead County,driving,NA,Montana,United States,2020-11-26,64.97
county,Beaverhead County,driving,NA,Montana,United States,2020-11-27,121.06
county,Beaverhead County,driving,NA,Montana,United States,2020-11-28,119.06
county,Beaverhead County,driving,NA,Montana,United States,2020-11-29,134.03
county,Beaverhead County,driving,NA,Montana,United States,2020-11-30,76.65
county,Beaverhead County,driving,NA,Montana,United States,2020-12-01,69.46
county,Beaverhead County,driving,NA,Montana,United States,2020-12-02,82.14
county,Beaverhead County,driving,NA,Montana,United States,2020-12-03,81.04
county,Beaverhead County,driving,NA,Montana,United States,2020-12-04,85.53
county,Beaverhead County,driving,NA,Montana,United States,2020-12-05,74.25
county,Beaverhead County,driving,NA,Montana,United States,2020-12-06,70.76
county,Beaverhead County,driving,NA,Montana,United States,2020-12-07,78.34
county,Beaverhead County,driving,NA,Montana,United States,2020-12-08,61.68
county,Beaverhead County,driving,NA,Montana,United States,2020-12-09,77.05
county,Beaverhead County,driving,NA,Montana,United States,2020-12-10,71.06
county,Beaverhead County,driving,NA,Montana,United States,2020-12-11,75.55
county,Beaverhead County,driving,NA,Montana,United States,2020-12-12,77.54
county,Beaverhead County,driving,NA,Montana,United States,2020-12-13,66.07
county,Beaverhead County,driving,NA,Montana,United States,2020-12-14,72.65
county,Beaverhead County,driving,NA,Montana,United States,2020-12-15,68.66
county,Beaverhead County,driving,NA,Montana,United States,2020-12-16,80.74
county,Beaverhead County,driving,NA,Montana,United States,2020-12-17,76.25
county,Beaverhead County,driving,NA,Montana,United States,2020-12-18,93.41
county,Beaverhead County,driving,NA,Montana,United States,2020-12-19,99.6
county,Beaverhead County,driving,NA,Montana,United States,2020-12-20,91.72
county,Beaverhead County,driving,NA,Montana,United States,2020-12-21,84.23
county,Beaverhead County,driving,NA,Montana,United States,2020-12-22,88.62
county,Beaverhead County,driving,NA,Montana,United States,2020-12-23,101.3
county,Beaverhead County,driving,NA,Montana,United States,2020-12-24,65.77
county,Beaverhead County,driving,NA,Montana,United States,2020-12-25,39.42
county,Beaverhead County,driving,NA,Montana,United States,2020-12-26,96.71
county,Beaverhead County,driving,NA,Montana,United States,2020-12-27,111.28
county,Beaverhead County,driving,NA,Montana,United States,2020-12-28,103.79
county,Beaverhead County,driving,NA,Montana,United States,2020-12-29,107.98
county,Beaverhead County,driving,NA,Montana,United States,2020-12-30,104.89
county,Beaverhead County,driving,NA,Montana,United States,2020-12-31,85.93
county,Beaverhead County,driving,NA,Montana,United States,2021-01-01,94.41
county,Beaverhead County,driving,NA,Montana,United States,2021-01-02,121.96
county,Beaverhead County,driving,NA,Montana,United States,2021-01-03,104.39
county,Beaverhead County,driving,NA,Montana,United States,2021-01-04,79.74
county,Beaverhead County,driving,NA,Montana,United States,2021-01-05,74.75
county,Beaverhead County,driving,NA,Montana,United States,2021-01-06,84.23
county,Beaverhead County,driving,NA,Montana,United States,2021-01-07,86.43
county,Beaverhead County,driving,NA,Montana,United States,2021-01-08,117.37
county,Beaverhead County,driving,NA,Montana,United States,2021-01-09,98.4
county,Beaverhead County,driving,NA,Montana,United States,2021-01-10,84.33
county,Beaverhead County,driving,NA,Montana,United States,2021-01-11,74.95
county,Beaverhead County,driving,NA,Montana,United States,2021-01-12,78.64
county,Beaverhead County,driving,NA,Montana,United States,2021-01-13,66.27
county,Beaverhead County,driving,NA,Montana,United States,2021-01-14,77.64
county,Beaverhead County,driving,NA,Montana,United States,2021-01-15,98
county,Beaverhead County,driving,NA,Montana,United States,2021-01-16,111.98
county,Beaverhead County,driving,NA,Montana,United States,2021-01-17,96.71
county,Beaverhead County,driving,NA,Montana,United States,2021-01-18,100.7
county,Beaverhead County,driving,NA,Montana,United States,2021-01-19,79.94
county,Beaverhead County,driving,NA,Montana,United States,2021-01-20,74.95
county,Beaverhead County,driving,NA,Montana,United States,2021-01-21,83.83
county,Beaverhead County,driving,NA,Montana,United States,2021-01-22,96.81
county,Beaverhead County,driving,NA,Montana,United States,2021-01-23,93.11
county,Beaverhead County,driving,NA,Montana,United States,2021-01-24,75.45
county,Beaverhead County,driving,NA,Montana,United States,2021-01-25,60.28
county,Beaverhead County,driving,NA,Montana,United States,2021-01-26,75.25
county,Beaverhead County,driving,NA,Montana,United States,2021-01-27,80.44
county,Beaverhead County,driving,NA,Montana,United States,2021-01-28,105.09
county,Beaverhead County,driving,NA,Montana,United States,2021-01-29,98.4
county,Beaverhead County,driving,NA,Montana,United States,2021-01-30,95.31
county,Beaverhead County,driving,NA,Montana,United States,2021-01-31,106.79
county,Beaverhead County,driving,NA,Montana,United States,2021-02-01,84.33
county,Beaverhead County,driving,NA,Montana,United States,2021-02-02,82.53
county,Beaverhead County,driving,NA,Montana,United States,2021-02-03,72.85
county,Beaverhead County,driving,NA,Montana,United States,2021-02-04,80.84
county,Beaverhead County,driving,NA,Montana,United States,2021-02-05,99.3
county,Beaverhead County,driving,NA,Montana,United States,2021-02-06,85.33
county,Beaverhead County,driving,NA,Montana,United States,2021-02-07,81.64
county,Beaverhead County,driving,NA,Montana,United States,2021-02-08,78.94
county,Beaverhead County,driving,NA,Montana,United States,2021-02-09,69.76
county,Beaverhead County,driving,NA,Montana,United States,2021-02-10,75.65
county,Beaverhead County,driving,NA,Montana,United States,2021-02-11,88.52
county,Beaverhead County,driving,NA,Montana,United States,2021-02-12,114.87
county,Beaverhead County,driving,NA,Montana,United States,2021-02-13,92.81
county,Beaverhead County,driving,NA,Montana,United States,2021-02-14,93.91
county,Beaverhead County,driving,NA,Montana,United States,2021-02-15,76.95
county,Beaverhead County,driving,NA,Montana,United States,2021-02-16,71.66
county,Beaverhead County,driving,NA,Montana,United States,2021-02-17,76.85
county,Beaverhead County,driving,NA,Montana,United States,2021-02-18,86.73
county,Beaverhead County,driving,NA,Montana,United States,2021-02-19,92.81
county,Beaverhead County,driving,NA,Montana,United States,2021-02-20,98.4
county,Beaverhead County,driving,NA,Montana,United States,2021-02-21,88.62
county,Beaverhead County,driving,NA,Montana,United States,2021-02-22,86.73
county,Beaverhead County,driving,NA,Montana,United States,2021-02-23,65.57
county,Beaverhead County,driving,NA,Montana,United States,2021-02-24,83.43
