geo_type,region,transportation_type,alternative_name,sub-region,country,date,relative_mobility
county,Coos County,driving,NA,New Hampshire,United States,2020-07-11,293.41
county,Coos County,driving,NA,New Hampshire,United States,2020-07-12,296.07
county,Coos County,driving,NA,New Hampshire,United States,2020-07-13,243.38
county,Coos County,driving,NA,New Hampshire,United States,2020-07-14,228.92
county,Coos County,driving,NA,New Hampshire,United States,2020-07-15,261.31
county,Coos County,driving,NA,New Hampshire,United States,2020-07-16,280.45
county,Coos County,driving,NA,New Hampshire,United States,2020-07-17,335.86
county,Coos County,driving,NA,New Hampshire,United States,2020-07-18,485.02
county,Coos County,driving,NA,New Hampshire,United States,2020-07-19,425.04
county,Coos County,driving,NA,New Hampshire,United States,2020-07-20,297.74
county,Coos County,driving,NA,New Hampshire,United States,2020-07-21,299.07
county,Coos County,driving,NA,New Hampshire,United States,2020-07-22,268.48
county,Coos County,driving,NA,New Hampshire,United States,2020-07-23,293.58
county,Coos County,driving,NA,New Hampshire,United States,2020-07-24,386.12
county,Coos County,driving,NA,New Hampshire,United States,2020-07-25,494.97
county,Coos County,driving,NA,New Hampshire,United States,2020-07-26,427.53
county,Coos County,driving,NA,New Hampshire,United States,2020-07-27,289.53
county,Coos County,driving,NA,New Hampshire,United States,2020-07-28,292.65
county,Coos County,driving,NA,New Hampshire,United States,2020-07-29,312.32
county,Coos County,driving,NA,New Hampshire,United States,2020-07-30,313.07
county,Coos County,driving,NA,New Hampshire,United States,2020-07-31,365.64
county,Coos County,driving,NA,New Hampshire,United States,2020-08-01,478.48
county,Coos County,driving,NA,New Hampshire,United States,2020-08-02,433.6
county,Coos County,driving,NA,New Hampshire,United States,2020-08-03,295.03
county,Coos County,driving,NA,New Hampshire,United States,2020-08-04,250.55
county,Coos County,driving,NA,New Hampshire,United States,2020-08-05,287.51
county,Coos County,driving,NA,New Hampshire,United States,2020-08-06,344.3
county,Coos County,driving,NA,New Hampshire,United States,2020-08-07,410.18
county,Coos County,driving,NA,New Hampshire,United States,2020-08-08,497.8
county,Coos County,driving,NA,New Hampshire,United States,2020-08-09,469.75
county,Coos County,driving,NA,New Hampshire,United States,2020-08-10,359.8
county,Coos County,driving,NA,New Hampshire,United States,2020-08-11,351.42
county,Coos County,driving,NA,New Hampshire,United States,2020-08-12,340.37
county,Coos County,driving,NA,New Hampshire,United States,2020-08-13,359.22
county,Coos County,driving,NA,New Hampshire,United States,2020-08-14,447.02
county,Coos County,driving,NA,New Hampshire,United States,2020-08-15,510.53
county,Coos County,driving,NA,New Hampshire,United States,2020-08-16,484.27
county,Coos County,driving,NA,New Hampshire,United States,2020-08-17,337.71
county,Coos County,driving,NA,New Hampshire,United States,2020-08-18,337.3
county,Coos County,driving,NA,New Hampshire,United States,2020-08-19,348.29
county,Coos County,driving,NA,New Hampshire,United States,2020-08-20,358.82
county,Coos County,driving,NA,New Hampshire,United States,2020-08-21,411.16
county,Coos County,driving,NA,New Hampshire,United States,2020-08-22,472.93
county,Coos County,driving,NA,New Hampshire,United States,2020-08-23,427.59
county,Coos County,driving,NA,New Hampshire,United States,2020-08-24,292.89
county,Coos County,driving,NA,New Hampshire,United States,2020-08-25,278.83
county,Coos County,driving,NA,New Hampshire,United States,2020-08-26,318.1
county,Coos County,driving,NA,New Hampshire,United States,2020-08-27,300
county,Coos County,driving,NA,New Hampshire,United States,2020-08-28,355.7
county,Coos County,driving,NA,New Hampshire,United States,2020-08-29,357.43
county,Coos County,driving,NA,New Hampshire,United States,2020-08-30,332.27
county,Coos County,driving,NA,New Hampshire,United States,2020-08-31,247.37
county,Coos County,driving,NA,New Hampshire,United States,2020-09-01,252.05
county,Coos County,driving,NA,New Hampshire,United States,2020-09-02,232.62
county,Coos County,driving,NA,New Hampshire,United States,2020-09-03,281.26
county,Coos County,driving,NA,New Hampshire,United States,2020-09-04,410.18
county,Coos County,driving,NA,New Hampshire,United States,2020-09-05,555.87
county,Coos County,driving,NA,New Hampshire,United States,2020-09-06,538.46
county,Coos County,driving,NA,New Hampshire,United States,2020-09-07,466.74
county,Coos County,driving,NA,New Hampshire,United States,2020-09-08,250.38
county,Coos County,driving,NA,New Hampshire,United States,2020-09-09,245.58
county,Coos County,driving,NA,New Hampshire,United States,2020-09-10,245.4
county,Coos County,driving,NA,New Hampshire,United States,2020-09-11,296.59
county,Coos County,driving,NA,New Hampshire,United States,2020-09-12,437.59
county,Coos County,driving,NA,New Hampshire,United States,2020-09-13,360.73
county,Coos County,driving,NA,New Hampshire,United States,2020-09-14,233.43
county,Coos County,driving,NA,New Hampshire,United States,2020-09-15,203.88
county,Coos County,driving,NA,New Hampshire,United States,2020-09-16,216.54
county,Coos County,driving,NA,New Hampshire,United States,2020-09-17,227.7
county,Coos County,driving,NA,New Hampshire,United States,2020-09-18,318.28
county,Coos County,driving,NA,New Hampshire,United States,2020-09-19,415.73
county,Coos County,driving,NA,New Hampshire,United States,2020-09-20,361.42
county,Coos County,driving,NA,New Hampshire,United States,2020-09-21,230.19
county,Coos County,driving,NA,New Hampshire,United States,2020-09-22,203.3
county,Coos County,driving,NA,New Hampshire,United States,2020-09-23,212.49
county,Coos County,driving,NA,New Hampshire,United States,2020-09-24,233.49
county,Coos County,driving,NA,New Hampshire,United States,2020-09-25,315.38
county,Coos County,driving,NA,New Hampshire,United States,2020-09-26,513.07
county,Coos County,driving,NA,New Hampshire,United States,2020-09-27,435.57
county,Coos County,driving,NA,New Hampshire,United States,2020-09-28,270.79
county,Coos County,driving,NA,New Hampshire,United States,2020-09-29,252.92
county,Coos County,driving,NA,New Hampshire,United States,2020-09-30,183.86
county,Coos County,driving,NA,New Hampshire,United States,2020-10-01,253.73
county,Coos County,driving,NA,New Hampshire,United States,2020-10-02,316.89
county,Coos County,driving,NA,New Hampshire,United States,2020-10-03,526.37
county,Coos County,driving,NA,New Hampshire,United States,2020-10-04,447.37
county,Coos County,driving,NA,New Hampshire,United States,2020-10-05,254.19
county,Coos County,driving,NA,New Hampshire,United States,2020-10-06,248.93
county,Coos County,driving,NA,New Hampshire,United States,2020-10-07,219.43
county,Coos County,driving,NA,New Hampshire,United States,2020-10-08,240.2
county,Coos County,driving,NA,New Hampshire,United States,2020-10-09,374.03
county,Coos County,driving,NA,New Hampshire,United States,2020-10-10,516.77
county,Coos County,driving,NA,New Hampshire,United States,2020-10-11,472.93
county,Coos County,driving,NA,New Hampshire,United States,2020-10-12,318.16
county,Coos County,driving,NA,New Hampshire,United States,2020-10-13,177.62
county,Coos County,driving,NA,New Hampshire,United States,2020-10-14,195.6
county,Coos County,driving,NA,New Hampshire,United States,2020-10-15,207.4
county,Coos County,driving,NA,New Hampshire,United States,2020-10-16,238.81
county,Coos County,driving,NA,New Hampshire,United States,2020-10-17,300
county,Coos County,driving,NA,New Hampshire,United States,2020-10-18,290.11
county,Coos County,driving,NA,New Hampshire,United States,2020-10-19,173.86
county,Coos County,driving,NA,New Hampshire,United States,2020-10-20,142.97
county,Coos County,driving,NA,New Hampshire,United States,2020-10-21,145.75
county,Coos County,driving,NA,New Hampshire,United States,2020-10-22,175.13
county,Coos County,driving,NA,New Hampshire,United States,2020-10-23,225.62
county,Coos County,driving,NA,New Hampshire,United States,2020-10-24,296.59
county,Coos County,driving,NA,New Hampshire,United States,2020-10-25,253.21
county,Coos County,driving,NA,New Hampshire,United States,2020-10-26,119.61
county,Coos County,driving,NA,New Hampshire,United States,2020-10-27,121.52
county,Coos County,driving,NA,New Hampshire,United States,2020-10-28,125.22
county,Coos County,driving,NA,New Hampshire,United States,2020-10-29,116.71
county,Coos County,driving,NA,New Hampshire,United States,2020-10-30,132.85
county,Coos County,driving,NA,New Hampshire,United States,2020-10-31,155.81
county,Coos County,driving,NA,New Hampshire,United States,2020-11-01,131.41
county,Coos County,driving,NA,New Hampshire,United States,2020-11-02,100.52
county,Coos County,driving,NA,New Hampshire,United States,2020-11-03,93.06
county,Coos County,driving,NA,New Hampshire,United States,2020-11-04,81.78
county,Coos County,driving,NA,New Hampshire,United States,2020-11-05,94.39
county,Coos County,driving,NA,New Hampshire,United States,2020-11-06,137.19
county,Coos County,driving,NA,New Hampshire,United States,2020-11-07,176.34
county,Coos County,driving,NA,New Hampshire,United States,2020-11-08,148.81
county,Coos County,driving,NA,New Hampshire,United States,2020-11-09,110.24
county,Coos County,driving,NA,New Hampshire,United States,2020-11-10,121.11
county,Coos County,driving,NA,New Hampshire,United States,2020-11-11,102.49
county,Coos County,driving,NA,New Hampshire,United States,2020-11-12,87.51
county,Coos County,driving,NA,New Hampshire,United States,2020-11-13,123.66
county,Coos County,driving,NA,New Hampshire,United States,2020-11-14,143.32
county,Coos County,driving,NA,New Hampshire,United States,2020-11-15,117.99
county,Coos County,driving,NA,New Hampshire,United States,2020-11-16,96.18
county,Coos County,driving,NA,New Hampshire,United States,2020-11-17,95.2
county,Coos County,driving,NA,New Hampshire,United States,2020-11-18,88.49
county,Coos County,driving,NA,New Hampshire,United States,2020-11-19,89.24
county,Coos County,driving,NA,New Hampshire,United States,2020-11-20,103.59
county,Coos County,driving,NA,New Hampshire,United States,2020-11-21,134.93
county,Coos County,driving,NA,New Hampshire,United States,2020-11-22,112.55
county,Coos County,driving,NA,New Hampshire,United States,2020-11-23,83.4
county,Coos County,driving,NA,New Hampshire,United States,2020-11-24,90.8
county,Coos County,driving,NA,New Hampshire,United States,2020-11-25,95.95
county,Coos County,driving,NA,New Hampshire,United States,2020-11-26,70.56
county,Coos County,driving,NA,New Hampshire,United States,2020-11-27,133.08
county,Coos County,driving,NA,New Hampshire,United States,2020-11-28,147.95
county,Coos County,driving,NA,New Hampshire,United States,2020-11-29,116.54
county,Coos County,driving,NA,New Hampshire,United States,2020-11-30,82.59
county,Coos County,driving,NA,New Hampshire,United States,2020-12-01,88.9
county,Coos County,driving,NA,New Hampshire,United States,2020-12-02,78.25
county,Coos County,driving,NA,New Hampshire,United States,2020-12-03,101.97
county,Coos County,driving,NA,New Hampshire,United States,2020-12-04,105.21
county,Coos County,driving,NA,New Hampshire,United States,2020-12-05,88.2
county,Coos County,driving,NA,New Hampshire,United States,2020-12-06,88.66
county,Coos County,driving,NA,New Hampshire,United States,2020-12-07,90.23
county,Coos County,driving,NA,New Hampshire,United States,2020-12-08,98.73
county,Coos County,driving,NA,New Hampshire,United States,2020-12-09,87.45
county,Coos County,driving,NA,New Hampshire,United States,2020-12-10,86.81
county,Coos County,driving,NA,New Hampshire,United States,2020-12-11,116.14
county,Coos County,driving,NA,New Hampshire,United States,2020-12-12,120.65
county,Coos County,driving,NA,New Hampshire,United States,2020-12-13,104.63
county,Coos County,driving,NA,New Hampshire,United States,2020-12-14,93.52
county,Coos County,driving,NA,New Hampshire,United States,2020-12-15,88.78
county,Coos County,driving,NA,New Hampshire,United States,2020-12-16,91.44
county,Coos County,driving,NA,New Hampshire,United States,2020-12-17,87.33
county,Coos County,driving,NA,New Hampshire,United States,2020-12-18,114.23
county,Coos County,driving,NA,New Hampshire,United States,2020-12-19,141.93
county,Coos County,driving,NA,New Hampshire,United States,2020-12-20,133.89
county,Coos County,driving,NA,New Hampshire,United States,2020-12-21,118.16
county,Coos County,driving,NA,New Hampshire,United States,2020-12-22,105.38
county,Coos County,driving,NA,New Hampshire,United States,2020-12-23,130.02
county,Coos County,driving,NA,New Hampshire,United States,2020-12-24,96.41
county,Coos County,driving,NA,New Hampshire,United States,2020-12-25,59.4
county,Coos County,driving,NA,New Hampshire,United States,2020-12-26,142.22
county,Coos County,driving,NA,New Hampshire,United States,2020-12-27,158.94
county,Coos County,driving,NA,New Hampshire,United States,2020-12-28,158.47
county,Coos County,driving,NA,New Hampshire,United States,2020-12-29,156.51
county,Coos County,driving,NA,New Hampshire,United States,2020-12-30,172.82
county,Coos County,driving,NA,New Hampshire,United States,2020-12-31,166.69
county,Coos County,driving,NA,New Hampshire,United States,2021-01-01,185.77
county,Coos County,driving,NA,New Hampshire,United States,2021-01-02,152.86
county,Coos County,driving,NA,New Hampshire,United States,2021-01-03,153.04
county,Coos County,driving,NA,New Hampshire,United States,2021-01-04,103.35
county,Coos County,driving,NA,New Hampshire,United States,2021-01-05,110.18
county,Coos County,driving,NA,New Hampshire,United States,2021-01-06,101.74
county,Coos County,driving,NA,New Hampshire,United States,2021-01-07,110.12
county,Coos County,driving,NA,New Hampshire,United States,2021-01-08,133.72
county,Coos County,driving,NA,New Hampshire,United States,2021-01-09,177.5
county,Coos County,driving,NA,New Hampshire,United States,2021-01-10,152.92
county,Coos County,driving,NA,New Hampshire,United States,2021-01-11,112.9
county,Coos County,driving,NA,New Hampshire,United States,2021-01-12,119.26
county,Coos County,driving,NA,New Hampshire,United States,2021-01-13,114.63
county,Coos County,driving,NA,New Hampshire,United States,2021-01-14,128.11
county,Coos County,driving,NA,New Hampshire,United States,2021-01-15,156.62
county,Coos County,driving,NA,New Hampshire,United States,2021-01-16,183.23
county,Coos County,driving,NA,New Hampshire,United States,2021-01-17,200
county,Coos County,driving,NA,New Hampshire,United States,2021-01-18,160.9
county,Coos County,driving,NA,New Hampshire,United States,2021-01-19,115.85
county,Coos County,driving,NA,New Hampshire,United States,2021-01-20,116.89
county,Coos County,driving,NA,New Hampshire,United States,2021-01-21,128.34
county,Coos County,driving,NA,New Hampshire,United States,2021-01-22,166.17
county,Coos County,driving,NA,New Hampshire,United States,2021-01-23,219.95
county,Coos County,driving,NA,New Hampshire,United States,2021-01-24,178.95
county,Coos County,driving,NA,New Hampshire,United States,2021-01-25,118.91
county,Coos County,driving,NA,New Hampshire,United States,2021-01-26,116.95
county,Coos County,driving,NA,New Hampshire,United States,2021-01-27,105.9
county,Coos County,driving,NA,New Hampshire,United States,2021-01-28,113.07
county,Coos County,driving,NA,New Hampshire,United States,2021-01-29,155.29
county,Coos County,driving,NA,New Hampshire,United States,2021-01-30,184.79
county,Coos County,driving,NA,New Hampshire,United States,2021-01-31,174.32
county,Coos County,driving,NA,New Hampshire,United States,2021-02-01,103.88
county,Coos County,driving,NA,New Hampshire,United States,2021-02-02,77.04
county,Coos County,driving,NA,New Hampshire,United States,2021-02-03,110.18
county,Coos County,driving,NA,New Hampshire,United States,2021-02-04,133.89
county,Coos County,driving,NA,New Hampshire,United States,2021-02-05,162.87
county,Coos County,driving,NA,New Hampshire,United States,2021-02-06,202.95
county,Coos County,driving,NA,New Hampshire,United States,2021-02-07,155.52
county,Coos County,driving,NA,New Hampshire,United States,2021-02-08,119.26
county,Coos County,driving,NA,New Hampshire,United States,2021-02-09,110.18
county,Coos County,driving,NA,New Hampshire,United States,2021-02-10,112.67
county,Coos County,driving,NA,New Hampshire,United States,2021-02-11,127.24
county,Coos County,driving,NA,New Hampshire,United States,2021-02-12,173.45
county,Coos County,driving,NA,New Hampshire,United States,2021-02-13,238.06
county,Coos County,driving,NA,New Hampshire,United States,2021-02-14,220.76
county,Coos County,driving,NA,New Hampshire,United States,2021-02-15,186.47
county,Coos County,driving,NA,New Hampshire,United States,2021-02-16,127.88
county,Coos County,driving,NA,New Hampshire,United States,2021-02-17,173.22
county,Coos County,driving,NA,New Hampshire,United States,2021-02-18,174.38
county,Coos County,driving,NA,New Hampshire,United States,2021-02-19,188.55
county,Coos County,driving,NA,New Hampshire,United States,2021-02-20,232.33
county,Coos County,driving,NA,New Hampshire,United States,2021-02-21,211.16
county,Coos County,driving,NA,New Hampshire,United States,2021-02-22,137.88
county,Coos County,driving,NA,New Hampshire,United States,2021-02-23,139.97
county,Coos County,driving,NA,New Hampshire,United States,2021-02-24,146.96
county,Coos County,driving,NA,New Hampshire,United States,2021-02-25,162.87
county,Coos County,driving,NA,New Hampshire,United States,2021-02-26,198.5
county,Coos County,driving,NA,New Hampshire,United States,2021-02-27,202.78
county,Coos County,driving,NA,New Hampshire,United States,2021-02-28,197.22
county,Coos County,driving,NA,New Hampshire,United States,2021-03-01,113.19
county,Coos County,driving,NA,New Hampshire,United States,2021-03-02,104.63
county,Coos County,driving,NA,New Hampshire,United States,2021-03-03,114.75
county,Coos County,driving,NA,New Hampshire,United States,2021-03-04,122.09
county,Coos County,driving,NA,New Hampshire,United States,2021-03-05,183.05
county,Coos County,driving,NA,New Hampshire,United States,2021-03-06,224.7
county,Coos County,driving,NA,New Hampshire,United States,2021-03-07,200.4
county,Coos County,driving,NA,New Hampshire,United States,2021-03-08,114.69
county,Coos County,driving,NA,New Hampshire,United States,2021-03-09,104.68
county,Coos County,driving,NA,New Hampshire,United States,2021-03-10,112.78
county,Coos County,driving,NA,New Hampshire,United States,2021-03-11,114.92
county,Coos County,driving,NA,New Hampshire,United States,2021-03-12,NA
county,Coos County,driving,NA,New Hampshire,United States,2021-03-13,205.61
county,Coos County,driving,NA,New Hampshire,United States,2021-03-14,147.72
county,Coos County,driving,NA,New Hampshire,United States,2021-03-15,108.21
county,Coos County,driving,NA,New Hampshire,United States,2021-03-16,112.78
county,Coos County,driving,NA,New Hampshire,United States,2021-03-17,107.69
county,Coos County,driving,NA,New Hampshire,United States,2021-03-18,119.49
county,Coos County,driving,NA,New Hampshire,United States,2021-03-19,162.64
county,Coos County,driving,NA,New Hampshire,United States,2021-03-20,191.27
county,Coos County,driving,NA,New Hampshire,United States,2021-03-21,156.85
county,Coos County,driving,NA,New Hampshire,United States,2021-03-22,109.6
county,Coos County,driving,NA,New Hampshire,United States,2021-03-23,113.36
county,Coos County,driving,NA,New Hampshire,United States,2021-03-24,97.46
county,Coos County,driving,NA,New Hampshire,United States,2021-03-25,89.13
county,Coos County,driving,NA,New Hampshire,United States,2021-03-26,119.03
county,Coos County,driving,NA,New Hampshire,United States,2021-03-27,156.1
county,Coos County,driving,NA,New Hampshire,United States,2021-03-28,116.02
county,Coos County,driving,NA,New Hampshire,United States,2021-03-29,93.81
county,Coos County,driving,NA,New Hampshire,United States,2021-03-30,98.9
county,Coos County,driving,NA,New Hampshire,United States,2021-03-31,100.93
county,Coos County,driving,NA,New Hampshire,United States,2021-04-01,90.8
county,Coos County,driving,NA,New Hampshire,United States,2021-04-02,126.03
county,Coos County,driving,NA,New Hampshire,United States,2021-04-03,131
county,Coos County,driving,NA,New Hampshire,United States,2021-04-04,100.12
county,Coos County,driving,NA,New Hampshire,United States,2021-04-05,95.14
county,Coos County,driving,NA,New Hampshire,United States,2021-04-06,91.61
county,Coos County,driving,NA,New Hampshire,United States,2021-04-07,99.13
county,Coos County,driving,NA,New Hampshire,United States,2021-04-08,107.69
county,Coos County,driving,NA,New Hampshire,United States,2021-04-09,123.77
county,Coos County,driving,NA,New Hampshire,United States,2021-04-10,144.53
county,Coos County,driving,NA,New Hampshire,United States,2021-04-11,126.43
county,Coos County,driving,NA,New Hampshire,United States,2021-04-12,100.17
county,Coos County,driving,NA,New Hampshire,United States,2021-04-13,105.73
county,Coos County,driving,NA,New Hampshire,United States,2021-04-14,115.33
county,Coos County,driving,NA,New Hampshire,United States,2021-04-15,101.62
county,Coos County,driving,NA,New Hampshire,United States,2021-04-16,103.3
county,Coos County,driving,NA,New Hampshire,United States,2021-04-17,143.2
county,Coos County,driving,NA,New Hampshire,United States,2021-04-18,129.73
county,Coos County,driving,NA,New Hampshire,United States,2021-04-19,131.58
county,Coos County,driving,NA,New Hampshire,United States,2021-04-20,127.65
county,Coos County,driving,NA,New Hampshire,United States,2021-04-21,120.13
county,Coos County,driving,NA,New Hampshire,United States,2021-04-22,110.06
county,Coos County,driving,NA,New Hampshire,United States,2021-04-23,139.68
county,Coos County,driving,NA,New Hampshire,United States,2021-04-24,169.17
county,Coos County,driving,NA,New Hampshire,United States,2021-04-25,125.56
county,Coos County,driving,NA,New Hampshire,United States,2021-04-26,109.72
county,Coos County,driving,NA,New Hampshire,United States,2021-04-27,123.6
county,Coos County,driving,NA,New Hampshire,United States,2021-04-28,116.02
county,Coos County,driving,NA,New Hampshire,United States,2021-04-29,113.59
county,Coos County,driving,NA,New Hampshire,United States,2021-04-30,126.49
county,Coos County,driving,NA,New Hampshire,United States,2021-05-01,151.36
county,Coos County,driving,NA,New Hampshire,United States,2021-05-02,131.64
county,Coos County,driving,NA,New Hampshire,United States,2021-05-03,110.35
county,Coos County,driving,NA,New Hampshire,United States,2021-05-04,118.1
county,Coos County,driving,NA,New Hampshire,United States,2021-05-05,110.82
county,Coos County,driving,NA,New Hampshire,United States,2021-05-06,119.26
county,Coos County,driving,NA,New Hampshire,United States,2021-05-07,141.53
county,Coos County,driving,NA,New Hampshire,United States,2021-05-08,168.94
county,Coos County,driving,NA,New Hampshire,United States,2021-05-09,137.42
county,Coos County,driving,NA,New Hampshire,United States,2021-05-10,125.45
county,Coos County,driving,NA,New Hampshire,United States,2021-05-11,126.6
county,Coos County,driving,NA,New Hampshire,United States,2021-05-12,131.52
county,Coos County,driving,NA,New Hampshire,United States,2021-05-13,146.1
county,Coos County,driving,NA,New Hampshire,United States,2021-05-14,182.24
county,Coos County,driving,NA,New Hampshire,United States,2021-05-15,212.09
county,Coos County,driving,NA,New Hampshire,United States,2021-05-16,172.01
county,Coos County,driving,NA,New Hampshire,United States,2021-05-17,131.29
county,Coos County,driving,NA,New Hampshire,United States,2021-05-18,134.24
county,Coos County,driving,NA,New Hampshire,United States,2021-05-19,150.09
county,Coos County,driving,NA,New Hampshire,United States,2021-05-20,159.34
county,Coos County,driving,NA,New Hampshire,United States,2021-05-21,195.08
county,Coos County,driving,NA,New Hampshire,United States,2021-05-22,238.58
county,Coos County,driving,NA,New Hampshire,United States,2021-05-23,201.33
county,Coos County,driving,NA,New Hampshire,United States,2021-05-24,149.86
county,Coos County,driving,NA,New Hampshire,United States,2021-05-25,146.62
county,Coos County,driving,NA,New Hampshire,United States,2021-05-26,156.33
county,Coos County,driving,NA,New Hampshire,United States,2021-05-27,174.38
county,Coos County,driving,NA,New Hampshire,United States,2021-05-28,262.64
county,Coos County,driving,NA,New Hampshire,United States,2021-05-29,353.67
county,Coos County,driving,NA,New Hampshire,United States,2021-05-30,323.71
county,Coos County,driving,NA,New Hampshire,United States,2021-05-31,261.83
county,Coos County,driving,NA,New Hampshire,United States,2021-06-01,173.22
county,Coos County,driving,NA,New Hampshire,United States,2021-06-02,182.48
county,Coos County,driving,NA,New Hampshire,United States,2021-06-03,160.61
county,Coos County,driving,NA,New Hampshire,United States,2021-06-04,213.48
county,Coos County,driving,NA,New Hampshire,United States,2021-06-05,285.19
county,Coos County,driving,NA,New Hampshire,United States,2021-06-06,262
county,Coos County,driving,NA,New Hampshire,United States,2021-06-07,193.81
county,Coos County,driving,NA,New Hampshire,United States,2021-06-08,172.7
county,Coos County,driving,NA,New Hampshire,United States,2021-06-09,178.89
county,Coos County,driving,NA,New Hampshire,United States,2021-06-10,187.22
county,Coos County,driving,NA,New Hampshire,United States,2021-06-11,254.02
county,Coos County,driving,NA,New Hampshire,United States,2021-06-12,316.89
county,Coos County,driving,NA,New Hampshire,United States,2021-06-13,286.35
county,Coos County,driving,NA,New Hampshire,United States,2021-06-14,203.18
county,Coos County,driving,NA,New Hampshire,United States,2021-06-15,182.36
county,Coos County,driving,NA,New Hampshire,United States,2021-06-16,200.29
county,Coos County,driving,NA,New Hampshire,United States,2021-06-17,227.41
county,Coos County,driving,NA,New Hampshire,United States,2021-06-18,288.66
county,Coos County,driving,NA,New Hampshire,United States,2021-06-19,348.87
county,Coos County,driving,NA,New Hampshire,United States,2021-06-20,316.48
county,Coos County,driving,NA,New Hampshire,United States,2021-06-21,274.9
county,Coos County,driving,NA,New Hampshire,United States,2021-06-22,270.33
county,Coos County,driving,NA,New Hampshire,United States,2021-06-23,289.65
county,Coos County,driving,NA,New Hampshire,United States,2021-06-24,303.18
county,Coos County,driving,NA,New Hampshire,United States,2021-06-25,361.13
county,Coos County,driving,NA,New Hampshire,United States,2021-06-26,379.81
county,Coos County,driving,NA,New Hampshire,United States,2021-06-27,369.35
county,Coos County,driving,NA,New Hampshire,United States,2021-06-28,289.76
county,Coos County,driving,NA,New Hampshire,United States,2021-06-29,276.58
county,Coos County,driving,NA,New Hampshire,United States,2021-06-30,255.75
county,Coos County,driving,NA,New Hampshire,United States,2021-07-01,276.98
county,Coos County,driving,NA,New Hampshire,United States,2021-07-02,321.57
county,Coos County,driving,NA,New Hampshire,United States,2021-07-03,364.08
county,Coos County,driving,NA,New Hampshire,United States,2021-07-04,365.99
county,Coos County,driving,NA,New Hampshire,United States,2021-07-05,409.66
county,Coos County,driving,NA,New Hampshire,United States,2021-07-06,312.09
county,Coos County,driving,NA,New Hampshire,United States,2021-07-07,296.53
county,Coos County,driving,NA,New Hampshire,United States,2021-07-08,293.29
county,Coos County,driving,NA,New Hampshire,United States,2021-07-09,360.9
county,Coos County,driving,NA,New Hampshire,United States,2021-07-10,400.46
county,Coos County,driving,NA,New Hampshire,United States,2021-07-11,366.98
county,Coos County,driving,NA,New Hampshire,United States,2021-07-12,286.41
county,Coos County,driving,NA,New Hampshire,United States,2021-07-13,309.83
county,Coos County,driving,NA,New Hampshire,United States,2021-07-14,286.81
county,Coos County,driving,NA,New Hampshire,United States,2021-07-15,314.75
county,Coos County,driving,NA,New Hampshire,United States,2021-07-16,380.86
county,Coos County,driving,NA,New Hampshire,United States,2021-07-17,419.9
county,Coos County,driving,NA,New Hampshire,United States,2021-07-18,377.04
county,Coos County,driving,NA,New Hampshire,United States,2021-07-19,315.27
county,Coos County,driving,NA,New Hampshire,United States,2021-07-20,308.33
county,Coos County,driving,NA,New Hampshire,United States,2021-07-21,303.59
county,Coos County,driving,NA,New Hampshire,United States,2021-07-22,331.52
county,Coos County,driving,NA,New Hampshire,United States,2021-07-23,424.06
county,Coos County,driving,NA,New Hampshire,United States,2021-07-24,465.47
county,Coos County,driving,NA,New Hampshire,United States,2021-07-25,394.33
county,Coos County,driving,NA,New Hampshire,United States,2021-07-26,321.34
county,Coos County,driving,NA,New Hampshire,United States,2021-07-27,327.88
county,Coos County,driving,NA,New Hampshire,United States,2021-07-28,330.54
county,Coos County,driving,NA,New Hampshire,United States,2021-07-29,320.42
county,Coos County,driving,NA,New Hampshire,United States,2021-07-30,372.53
county,Coos County,driving,NA,New Hampshire,United States,2021-07-31,481.49
county,Coos County,driving,NA,New Hampshire,United States,2021-08-01,414.4
county,Coos County,driving,NA,New Hampshire,United States,2021-08-02,319.95
county,Coos County,driving,NA,New Hampshire,United States,2021-08-03,333.95
county,Coos County,driving,NA,New Hampshire,United States,2021-08-04,359.51
county,Coos County,driving,NA,New Hampshire,United States,2021-08-05,350.43
county,Coos County,driving,NA,New Hampshire,United States,2021-08-06,424.52
county,Coos County,driving,NA,New Hampshire,United States,2021-08-07,449.33
county,Coos County,driving,NA,New Hampshire,United States,2021-08-08,424.7
county,Coos County,driving,NA,New Hampshire,United States,2021-08-09,345.23
county,Coos County,driving,NA,New Hampshire,United States,2021-08-10,354.42
county,Coos County,driving,NA,New Hampshire,United States,2021-08-11,325.04
county,Coos County,driving,NA,New Hampshire,United States,2021-08-12,335.92
county,Coos County,driving,NA,New Hampshire,United States,2021-08-13,414.11
county,Coos County,driving,NA,New Hampshire,United States,2021-08-14,458.13
county,Coos County,driving,NA,New Hampshire,United States,2021-08-15,457.61
county,Coos County,driving,NA,New Hampshire,United States,2021-08-16,363.45
county,Coos County,driving,NA,New Hampshire,United States,2021-08-17,333.6
county,Coos County,driving,NA,New Hampshire,United States,2021-08-18,313.3
county,Coos County,driving,NA,New Hampshire,United States,2021-08-19,296.47
county,Coos County,driving,NA,New Hampshire,United States,2021-08-20,404.74
county,Coos County,driving,NA,New Hampshire,United States,2021-08-21,421.46
county,Coos County,driving,NA,New Hampshire,United States,2021-08-22,358.13
county,Coos County,driving,NA,New Hampshire,United States,2021-08-23,264.6
county,Coos County,driving,NA,New Hampshire,United States,2021-08-24,290.28
county,Coos County,driving,NA,New Hampshire,United States,2021-08-25,308.44
